Nome,Tamanho (KB),Link,Data de Criação
Code,99,https://github.com/herm3s/Code,2025-07-17T10:35:45Z
ABAP_SCP,99,https://github.com/Jhabap91/ABAP_SCP,2023-10-02T15:59:55Z
ZABAPRD,99,https://github.com/RD-V/ZABAPRD,2025-02-25T12:20:41Z
abap_dictionary,99,https://github.com/m-keles/abap_dictionary,2022-12-04T22:03:43Z
MBT-Test,98,https://github.com/Marc-Bernard-Tools/MBT-Test,2023-12-13T14:53:15Z
AnyTab-UpdateTask,98,https://github.com/felipebuenotrabajo/AnyTab-UpdateTask,2022-12-05T12:43:33Z
abap,98,https://github.com/qiyanwang0/abap,2023-04-13T05:59:57Z
Codigos,98,https://github.com/coutinhogui/Codigos,2013-05-07T19:08:30Z
abap-celonis,98,https://github.com/gainogalindo/abap-celonis,2023-09-19T18:23:09Z
S4D430_core_abap_skills,98,https://github.com/fmumali/S4D430_core_abap_skills,2025-05-11T09:50:51Z
ABAP-in-SAP,98,https://github.com/maxnaxmi/ABAP-in-SAP,2018-10-16T05:57:52Z
ABAP-for-consultants-December-2022,97,https://github.com/Buran1988/ABAP-for-consultants-December-2022,2022-12-12T08:03:06Z
SAP-Hotel-Application,97,https://github.com/Code-Moises/SAP-Hotel-Application,2025-05-20T08:09:59Z
abap_experis,97,https://github.com/Bosquete/abap_experis,2025-07-25T10:59:12Z
Carga_De_Arquivos_ABAP,97,https://github.com/CaioFragoso23/Carga_De_Arquivos_ABAP,2025-07-11T14:50:35Z
ZCA_TBX_SCREEN_FRAMEWORK,96,https://github.com/JSB-Vienna/ZCA_TBX_SCREEN_FRAMEWORK,2023-10-21T19:46:23Z
zaxage,96,https://github.com/sheenamk/zaxage,2023-06-02T15:29:22Z
open-sql,96,https://github.com/zvikesh/open-sql,2023-02-12T07:34:02Z
abap-code,96,https://github.com/LHSAVOKI/abap-code,2020-11-22T14:06:06Z
SAP_ABAP,96,https://github.com/berkayumutklnc/SAP_ABAP,2022-09-23T08:08:24Z
SonarJenkins,96,https://github.com/Tyler-Maguire/SonarJenkins,2020-03-17T07:39:26Z
Portfolio,95,https://github.com/Lukasw-1996/Portfolio,2023-11-13T13:34:01Z
ABAP-Convert,95,https://github.com/abapPM/ABAP-Convert,2024-12-19T06:04:32Z
ABAP,95,https://github.com/o-nik-s/ABAP,2023-04-04T15:37:42Z
Desenvolvimento-carga-BSEG-via-RFC-MIGNOW,94,https://github.com/WesleyConstantino/Desenvolvimento-carga-BSEG-via-RFC-MIGNOW,2024-08-26T20:55:17Z
emast,94,https://github.com/fmunozb01/emast,2018-11-03T13:30:13Z
abap_fm_json_bc,94,https://github.com/cesar-sap/abap_fm_json_bc,2018-01-23T12:12:40Z
envysis,94,https://github.com/sandraros/envysis,2020-04-28T16:46:09Z
Siparis_Musteri_Yonetim,94,https://github.com/Ebubekir29/Siparis_Musteri_Yonetim,2024-09-16T14:42:27Z
REUSE_ALV_GRID,94,https://github.com/xryal/REUSE_ALV_GRID,2024-01-29T22:23:35Z
ZDES,94,https://github.com/Avadeshsap/ZDES,2025-06-10T15:26:41Z
abap_project_tracking,94,https://github.com/duoergui/abap_project_tracking,2020-09-25T03:43:45Z
ABAP_TextTranslationNew,94,https://github.com/coldb02/ABAP_TextTranslationNew,2025-04-30T09:32:55Z
open-abap-gui,94,https://github.com/open-abap/open-abap-gui,2022-11-01T09:02:30Z
abap_zapp,93,https://github.com/OutKeal/abap_zapp,2023-06-23T11:00:43Z
zyt_abap,93,https://github.com/yunus42tez/zyt_abap,2024-03-18T04:39:21Z
ZFINAL_PROJECT1,93,https://github.com/zfam1990/ZFINAL_PROJECT1,2020-11-02T12:24:14Z
NEW-TEST,93,https://github.com/p00047575/NEW-TEST,2025-08-03T13:23:51Z
abap_crmms,93,https://github.com/wolfsolver/abap_crmms,2025-01-30T20:26:47Z
SAP_2,93,https://github.com/frankenstain1256/SAP_2,2023-05-13T04:26:53Z
abap,93,https://github.com/GuilhermeFerrarezi/abap,2022-10-09T01:42:23Z
ABAP-Language-Syntax,92,https://github.com/abapPM/ABAP-Language-Syntax,2021-03-02T13:55:11Z
gcts03,92,https://github.com/dreamer-nv/gcts03,2021-02-16T20:14:06Z
abap-lessons,92,https://github.com/m-keles/abap-lessons,2022-07-27T17:10:00Z
ZSEZ,92,https://github.com/lucodealethea/ZSEZ,2023-01-30T09:20:25Z
AGCO_D01_YMTLE10358,92,https://github.com/MartonPapp/AGCO_D01_YMTLE10358,2023-08-01T12:36:15Z
abap_data_extract_engine,92,https://github.com/irodrigob/abap_data_extract_engine,2022-05-09T13:01:32Z
ZFred_abap_1,92,https://github.com/FredK71/ZFred_abap_1,2021-05-02T20:54:38Z
SAP,92,https://github.com/Hongsy93/SAP,2021-12-29T00:14:06Z
abap-string-map,92,https://github.com/sbcgua/abap-string-map,2020-06-21T07:32:00Z
SPRX_serv_provider,92,https://github.com/abapGit-tests/SPRX_serv_provider,2022-05-11T06:55:13Z
dangote-po,92,https://github.com/c2gconsulting/dangote-po,2016-01-08T17:33:40Z
s4d437,91,https://github.com/michaelnicholls/s4d437,2024-03-06T22:56:41Z
Reservas_dhl,91,https://github.com/DanielHdez/Reservas_dhl,2021-11-14T17:42:17Z
ABAPDateTime,91,https://github.com/AndreTeubner/ABAPDateTime,2021-10-10T09:09:41Z
S4D2022-DEV,91,https://github.com/Rahulpippalla/S4D2022-DEV,2023-02-02T12:50:52Z
Reporte_CEJA_AdobeForm,91,https://github.com/barumunk/Reporte_CEJA_AdobeForm,2023-07-13T17:43:14Z
abap,91,https://github.com/hand-china/abap,2014-09-12T11:39:05Z
Cria_Requisi-o_de_Compras,91,https://github.com/CaioFragoso23/Cria_Requisi-o_de_Compras,2025-07-14T14:22:10Z
eclipse-markfew,91,https://github.com/sapfacts/eclipse-markfew,2024-09-27T21:22:32Z
xref-sap,91,https://github.com/olafp85/xref-sap,2022-12-19T11:20:33Z
CorsoAbap23,90,https://github.com/GioF3rro/CorsoAbap23,2023-03-09T13:18:12Z
SAP_Entwicklung_Semester3,90,https://github.com/dieju/SAP_Entwicklung_Semester3,2023-03-13T20:41:13Z
YMDB,90,https://github.com/cpuest/YMDB,2022-04-25T06:18:06Z
Reusable-Knowledge,90,https://github.com/tejasdeshpande24/Reusable-Knowledge,2017-09-29T07:22:19Z
Timecop,90,https://github.com/hrucco/Timecop,2025-05-09T14:53:38Z
compilation,90,https://github.com/ha1ron/compilation,2020-04-08T05:06:07Z
ZTEST2_ASZ,90,https://github.com/Alvaros88/ZTEST2_ASZ,2023-11-09T12:16:50Z
abap_file_browser,89,https://github.com/alaible/abap_file_browser,2022-03-13T14:18:41Z
sap_travel,89,https://github.com/AlejandroHS4/sap_travel,2024-02-26T15:12:38Z
Other_Z,89,https://github.com/asashurin/Other_Z,2017-05-24T15:14:12Z
SAP-PRESS,89,https://github.com/p00047575/SAP-PRESS,2025-08-03T02:19:36Z
db_source,89,https://github.com/ElenaOwa/db_source,2022-04-07T16:32:23Z
deneme,89,https://github.com/DemirdasHC3/deneme,2022-06-14T13:28:11Z
tr-onetalent-2023,89,https://github.com/anilagcalar/tr-onetalent-2023,2023-07-11T06:27:54Z
sap-usi-authority-check,89,https://github.com/SchwarzIT/sap-usi-authority-check,2021-07-06T09:18:52Z
EWM_EW1,89,https://github.com/d051283/EWM_EW1,2017-07-10T00:27:28Z
Programmierprojekt,88,https://github.com/JulianHBuecher/Programmierprojekt,2022-02-28T15:52:38Z
PROYECTO,88,https://github.com/retronyu/PROYECTO,2025-03-11T19:50:28Z
ABAP_Code,88,https://github.com/niladri30/ABAP_Code,2024-11-14T09:16:04Z
ABAP_TRANSLATION_HUB,88,https://github.com/DerGuteWolf/ABAP_TRANSLATION_HUB,2021-01-31T20:12:08Z
SAP-ABAP-Study,88,https://github.com/2zzzi/SAP-ABAP-Study,2023-05-21T07:05:35Z
abapHtmlButton,88,https://github.com/abapTools/abapHtmlButton,2021-09-02T09:46:27Z
Programming_in_ABAP,88,https://github.com/stengi95/Programming_in_ABAP,2023-10-15T09:35:40Z
abap-fm-logger,88,https://github.com/hhelibeb/abap-fm-logger,2020-08-06T13:21:39Z
raghu,88,https://github.com/Vihanreddy/raghu,2022-05-17T13:26:16Z
bc425,88,https://github.com/Veyselyazar/bc425,2022-07-28T15:49:12Z
SAP-COPY,88,https://github.com/MichelleMarquez12/SAP-COPY,2024-09-24T17:44:08Z
CRM_ABAP,88,https://github.com/XHKOSE/CRM_ABAP,2015-11-28T13:28:13Z
ABAP,88,https://github.com/fatyzhang/ABAP,2017-04-19T03:31:23Z
joboo,87,https://github.com/sandraros/joboo,2017-11-26T15:44:40Z
zblue_commons_to_param,87,https://github.com/flyingdog/zblue_commons_to_param,2023-11-16T18:29:49Z
tms-utilities,87,https://github.com/neptune-software/tms-utilities,2023-08-01T14:54:06Z
ABAP-Error,87,https://github.com/abapPM/ABAP-Error,2024-07-03T15:39:44Z
ZABAPFILEOS_07,87,https://github.com/OlegBash599/ZABAPFILEOS_07,2024-06-24T10:29:18Z
Sales-Order-App,87,https://github.com/dream-strider/Sales-Order-App,2023-07-12T05:06:49Z
GA_UTILS,87,https://github.com/igdies/GA_UTILS,2022-09-30T12:23:30Z
ABAP-Twemoji,87,https://github.com/abapPM/ABAP-Twemoji,2025-04-06T18:40:19Z
JSON2ABAPType,87,https://github.com/fidley/JSON2ABAPType,2018-08-20T16:24:34Z
EFD_S5000,87,https://github.com/vinibar/EFD_S5000,2019-12-12T18:38:34Z
zinvauto,87,https://github.com/yashcapm/zinvauto,2025-02-06T19:57:18Z
pdws,87,https://github.com/pokrakam/pdws,2021-05-05T20:36:51Z
sfut-email,87,https://github.com/pitterrs/sfut-email,2022-03-24T13:02:19Z
ABAP,87,https://github.com/Danfreitasp/ABAP,2024-07-03T10:36:44Z
ZDEVMM,87,https://github.com/jddtrejo/ZDEVMM,2023-02-07T02:56:07Z
zwordle-downport,87,https://github.com/mbtools/zwordle-downport,2022-02-24T21:43:29Z
ni,86,https://github.com/vinibar/ni,2020-04-29T21:30:31Z
SAP-ABAP-Language,86,https://github.com/GustavoDamasceno/SAP-ABAP-Language,2022-05-02T12:23:12Z
sureshrepos,86,https://github.com/Sure-s-h/sureshrepos,2025-02-17T07:13:10Z
CostElementSMBC,86,https://github.com/tamitdassharma/CostElementSMBC,2024-05-08T12:31:01Z
ABAP-Ex,86,https://github.com/millerac333/ABAP-Ex,2019-03-13T14:03:48Z
cost_project_item_ps_pp,85,https://github.com/MatheusMulder/cost_project_item_ps_pp,2019-12-08T03:55:23Z
AssetPerformance40,85,https://github.com/Nebulons/AssetPerformance40,2021-10-18T07:46:38Z
abap-code-quality-analyzer,85,https://github.com/damir-majer/abap-code-quality-analyzer,2019-09-14T09:59:46Z
Acxiom,85,https://github.com/amankumar0808/Acxiom,2024-12-27T10:31:26Z
OOPS_cheat_sheet,85,https://github.com/harshsharma1506/OOPS_cheat_sheet,2024-08-28T19:01:03Z
clubmanager,85,https://github.com/ingenium-it-engineering/clubmanager,2024-08-07T14:04:33Z
abaplintautomation,85,https://github.com/valeriast/abaplintautomation,2023-09-30T00:25:20Z
testabapgit,85,https://github.com/nununo/testabapgit,2023-08-10T09:00:21Z
flexible-workflow,85,https://github.com/zvikesh/flexible-workflow,2024-01-19T21:11:25Z
ALVGridInNutshell,85,https://github.com/fidley/ALVGridInNutshell,2019-01-09T11:32:41Z
abapPM-Package-JSON,85,https://github.com/abapPM/abapPM-Package-JSON,2023-05-25T15:15:58Z
advent-of-code-2021,85,https://github.com/wozjac/advent-of-code-2021,2021-12-06T15:44:07Z
ABAP-BN-ZGATEENTRY_IN,85,https://github.com/Sadda-SAP-AAho/ABAP-BN-ZGATEENTRY_IN,2025-04-09T16:12:34Z
sap-abap,85,https://github.com/bastxxs/sap-abap,2025-02-20T15:55:33Z
ABAP_Reports,84,https://github.com/tomasz-grabarczyk/ABAP_Reports,2019-07-23T10:48:34Z
InfoObjectTools,84,https://github.com/i025126/InfoObjectTools,2021-02-03T14:26:44Z
zefsc_cantina,84,https://github.com/alanfljesus/zefsc_cantina,2023-12-29T22:22:04Z
projeto-abap-code,84,https://github.com/abner-pereira/projeto-abap-code,2023-12-18T18:17:48Z
gladius,84,https://github.com/tricktresor/gladius,2017-06-28T22:25:27Z
zrb_editable_alv,84,https://github.com/rammelbalagtas/zrb_editable_alv,2024-07-05T17:22:19Z
abapGit,84,https://github.com/qiyanwang0/abapGit,2022-02-07T12:09:41Z
BC425_Enhacement,84,https://github.com/Ibrahimtryk/BC425_Enhacement,2022-07-29T09:05:59Z
ASENDUR-ONETALENT23,84,https://github.com/Atalaysendur/ASENDUR-ONETALENT23,2023-07-10T15:53:29Z
cricket_2k24_gui_abap,84,https://github.com/harshsharma1506/cricket_2k24_gui_abap,2024-09-13T19:11:12Z
zprice_authorization,84,https://github.com/rammelbalagtas/zprice_authorization,2024-07-16T21:07:40Z
ZABAP_EGITIM_ALISTIRMALAR,83,https://github.com/mkimyagery/ZABAP_EGITIM_ALISTIRMALAR,2024-03-19T21:03:53Z
DEBITNOTE,83,https://github.com/Nandhinita/DEBITNOTE,2024-06-27T09:06:48Z
project-odense,83,https://github.com/SAP-archive/project-odense,2020-07-01T10:45:58Z
bw_hcpr_cp,83,https://github.com/pawelwiejkut/bw_hcpr_cp,2022-07-03T20:03:42Z
ABAP-studies,83,https://github.com/victor4rthur/ABAP-studies,2024-01-30T10:12:27Z
sheebe_github_repo,83,https://github.com/Sheebeks/sheebe_github_repo,2025-03-19T06:52:31Z
gia_cong,83,https://github.com/bvdu3007/gia_cong,2025-08-15T07:06:49Z
ZPP_DYES_AND_CHEMICAL,83,https://github.com/abhishekshekhawat80058/ZPP_DYES_AND_CHEMICAL,2025-07-31T17:42:01Z
abap-aoc,82,https://github.com/rayatus/abap-aoc,2020-03-26T10:26:18Z
ZTDGUI_001,82,https://github.com/steven183307/ZTDGUI_001,2024-06-24T03:47:19Z
scf,82,https://github.com/reyemsaibot/scf,2019-10-14T09:04:09Z
abilginonetalent23,82,https://github.com/aybikebilgin/abilginonetalent23,2023-07-11T13:24:37Z
abap-test1,82,https://github.com/dusandavidovic/abap-test1,2024-06-06T17:39:48Z
abap-new-syntax,82,https://github.com/ashish32patel/abap-new-syntax,2023-01-31T15:31:09Z
ZFI_ALLOC_LEDGS_DIFFS_TOPRD_GR,82,https://github.com/ekekakos/ZFI_ALLOC_LEDGS_DIFFS_TOPRD_GR,2021-09-03T17:59:27Z
SOLMAN_GIT_INT,82,https://github.com/Chupakebr/SOLMAN_GIT_INT,2025-01-17T22:14:54Z
ABAPPA,82,https://github.com/victorgsosa/ABAPPA,2019-02-27T19:23:49Z
abapPM-Types,82,https://github.com/abapPM/abapPM-Types,2024-12-23T06:48:54Z
fralarcon-deloitte,82,https://github.com/fralarcon-deloitte/fralarcon-deloitte,2024-08-30T23:04:15Z
ABAP_NEW_SYNTAX,81,https://github.com/hello659/ABAP_NEW_SYNTAX,2019-11-29T11:49:21Z
utilities,81,https://github.com/irodrigob/utilities,2019-01-22T20:29:43Z
mvp-salv-table-abap,81,https://github.com/ivantyumenyev/mvp-salv-table-abap,2020-09-09T06:42:08Z
alv-popup-tabela-generica,81,https://github.com/Luan-Victor/alv-popup-tabela-generica,2020-12-26T02:42:41Z
abapGit_ADT_Resources_Tests,81,https://github.com/shubhamWaghmare-sap/abapGit_ADT_Resources_Tests,2019-11-13T09:02:25Z
-YKY-EXPENSE,81,https://github.com/yokoy-samoroso/-YKY-EXPENSE,2023-07-24T08:28:04Z
abap_movie,81,https://github.com/appenmaier/abap_movie,2023-10-25T12:26:34Z
json,81,https://github.com/Fgz-jshi/json,2023-09-11T07:44:35Z
SAP-EAM,81,https://github.com/cyril-devops-ng/SAP-EAM,2025-05-24T10:33:37Z
SAP,81,https://github.com/JjungminLee/SAP,2024-10-01T14:06:55Z
afs_oo,81,https://github.com/kartefact/afs_oo,2018-06-20T12:20:05Z
abap101-codes,81,https://github.com/furlan/abap101-codes,2017-09-20T15:38:50Z
ADT_SB_003,81,https://github.com/ASPN-SILLASG/ADT_SB_003,2025-05-27T02:14:59Z
BC401-AbapObject,81,https://github.com/Veyselyazar/BC401-AbapObject,2022-07-28T15:31:18Z
codegen_pattern,81,https://github.com/Dwivedirahul44/codegen_pattern,2022-04-09T00:32:27Z
DesignPatternsInAbap,81,https://github.com/xtbirihan/DesignPatternsInAbap,2021-09-08T12:45:16Z
Abap_Dynpro_001,80,https://github.com/R4F43LL-D3VB3GINN3R/Abap_Dynpro_001,2024-06-01T14:06:01Z
abapPM-Settings,80,https://github.com/abapPM/abapPM-Settings,2024-07-03T15:27:23Z
ZAPLO_PROJECT,80,https://github.com/zfam1990/ZAPLO_PROJECT,2021-01-01T19:20:14Z
myabap,80,https://github.com/mark-washick/myabap,2018-03-06T21:56:39Z
SAP_ABAP_Project,80,https://github.com/Luis0Dev/SAP_ABAP_Project,2025-04-20T18:45:26Z
SAP_ABAP_Project,80,https://github.com/yuddisetiawan-1980/SAP_ABAP_Project,2025-04-26T02:55:08Z
Design_Pattern_ABAP,80,https://github.com/chandras-space/Design_Pattern_ABAP,2022-02-24T20:40:37Z
ABAP,80,https://github.com/HerrAlrefaei/ABAP,2021-11-19T12:59:21Z
Customers,80,https://github.com/fidley/Customers,2019-06-03T14:02:28Z
SAP-ABAP-Utilities,80,https://github.com/brneuman/SAP-ABAP-Utilities,2019-02-21T18:51:41Z
DHFZZPP,80,https://github.com/lzJiang/DHFZZPP,2024-12-31T06:25:56Z
RTP-Transaction-Monitor,80,https://github.com/ngocbubuh/RTP-Transaction-Monitor,2025-04-15T16:27:07Z
SAP-ABAP,79,https://github.com/ssook1222/SAP-ABAP,2023-01-28T00:01:33Z
Online-Employee-shop,79,https://github.com/AMANSARTHAK19/Online-Employee-shop,2025-02-25T11:37:49Z
GCTS,79,https://github.com/saikumardasari8888/GCTS,2025-05-07T13:52:46Z
SitePlanning,79,https://github.com/GrumpySage/SitePlanning,2023-01-09T16:08:45Z
StudiHubApp,79,https://github.com/nicholasmohr-studihub/StudiHubApp,2020-11-02T17:26:50Z
zbobt,79,https://github.com/bizhuka/zbobt,2021-09-10T12:29:13Z
abap_scp,79,https://github.com/renezayas/abap_scp,2024-04-16T12:46:37Z
TRL_01,79,https://github.com/ShivaAbapDev/TRL_01,2024-07-31T05:52:49Z
AbapUnit,78,https://github.com/gsarunk/AbapUnit,2018-03-16T06:19:09Z
Material-Stock-Checker-,78,https://github.com/PoojaKhoday/Material-Stock-Checker-,2025-07-30T09:00:54Z
leanabapcode,78,https://github.com/hothhua/leanabapcode,2021-02-26T03:13:49Z
defect-management-core,78,https://github.com/crazio/defect-management-core,2020-11-11T11:09:59Z
customer-management-service,78,https://github.com/H00fie/customer-management-service,2022-10-08T10:28:58Z
AOC-2022,78,https://github.com/MBartsch71/AOC-2022,2022-12-01T05:28:49Z
PP_TOOL,78,https://github.com/SINGTEN/PP_TOOL,2023-10-04T02:34:40Z
WRGCTS21_1,78,https://github.com/yury-permiakov/WRGCTS21_1,2021-12-02T11:01:01Z
sap-abap,78,https://github.com/ingenierorat/sap-abap,2024-01-18T13:43:54Z
abap2,78,https://github.com/edwin-fc/abap2,2024-03-20T03:15:06Z
sap-metrics,78,https://github.com/jkorzy/sap-metrics,2024-10-08T06:33:47Z
ABAP_GIT,78,https://github.com/klp-git/ABAP_GIT,2024-12-30T11:19:11Z
zewaybill,78,https://github.com/Vinay876/zewaybill,2025-03-12T06:22:54Z
ABAP_Mail_Utility,77,https://github.com/irodrigob/ABAP_Mail_Utility,2019-11-17T18:17:46Z
ABAP-2-CODE-CHARTA,77,https://github.com/BenjaminWeisheit/ABAP-2-CODE-CHARTA,2021-01-25T12:27:12Z
SW_padawan_master,77,https://github.com/AlenaKrakhaleva/SW_padawan_master,2021-08-12T15:12:42Z
z001,77,https://github.com/weiroc/z001,2020-07-03T06:54:10Z
abapgit_workflow1,77,https://github.com/swadhinbharat/abapgit_workflow1,2020-08-14T06:28:13Z
Abap-OO,77,https://github.com/LoloTYC/Abap-OO,2021-10-18T18:15:38Z
Abap,77,https://github.com/ThierryG31/Abap,2017-10-05T16:17:29Z
zjmp_json,77,https://github.com/MDJoerg/zjmp_json,2025-04-01T00:42:38Z
ABAP_practice,77,https://github.com/jiheehee/ABAP_practice,2025-08-02T15:45:01Z
deeb,77,https://github.com/MDJoerg/deeb,2022-08-07T19:46:27Z
-write_testable_code_for_abap,77,https://github.com/softwaris/-write_testable_code_for_abap,2023-01-05T08:17:22Z
BC401_ABAP_OBJECTS,77,https://github.com/Ibrahimtryk/BC401_ABAP_OBJECTS,2022-07-29T06:45:23Z
ABAP-Swagger,77,https://github.com/jindong1978/ABAP-Swagger,2023-09-01T00:33:34Z
zpla_project3,77,https://github.com/Aple13/zpla_project3,2023-02-08T13:32:02Z
abap_rout_planner,77,https://github.com/analiteg/abap_rout_planner,2023-10-27T12:56:06Z
SAP_Flow_Chart,76,https://github.com/wingtian/SAP_Flow_Chart,2021-10-08T10:19:08Z
ABAP4,76,https://github.com/mauriziobotto75/ABAP4,2021-07-27T09:52:29Z
abap_project,76,https://github.com/Gallador/abap_project,2022-03-31T13:00:24Z
MyAbapGit,76,https://github.com/andreyqwertyxyz/MyAbapGit,2023-04-05T09:47:48Z
abapWorkflow,76,https://github.com/egorKazit/abapWorkflow,2021-08-20T21:54:28Z
ABAP_TextTranslation,76,https://github.com/coldb02/ABAP_TextTranslation,2023-12-01T13:28:30Z
Abap_S4D400,76,https://github.com/SimonRupp/Abap_S4D400,2024-09-20T07:59:33Z
ZACC,76,https://github.com/EnbridgeGit/ZACC,2024-01-09T17:24:02Z
DFHZZPP_EN,76,https://github.com/lzJiang/DFHZZPP_EN,2025-01-01T13:03:09Z
Internal-Sales-and-Purchasing-Process-and-Goods-Movement-Reporting,76,https://github.com/lethucthanhtu/Internal-Sales-and-Purchasing-Process-and-Goods-Movement-Reporting,2024-12-30T02:45:27Z
NPL_ZAGR,76,https://github.com/agraeber/NPL_ZAGR,2019-09-15T09:59:37Z
ABAPFire,76,https://github.com/alborghetti/ABAPFire,2017-08-17T19:15:22Z
test_aoc_feb_ey,76,https://github.com/soyuztechnologies/test_aoc_feb_ey,2025-02-18T03:52:16Z
test_aoc_feb_ey,76,https://github.com/Akhil12345-eng/test_aoc_feb_ey,2025-02-18T03:54:10Z
Swagger,76,https://github.com/gab1022/Swagger,2023-06-09T02:04:49Z
ZKRM-Urlaubsbuchung,76,https://github.com/Sebi2682/ZKRM-Urlaubsbuchung,2023-11-13T13:21:02Z
mcbc_sap_modernabap,76,https://github.com/SatheesP/mcbc_sap_modernabap,2023-04-18T03:33:02Z
ZPDYNMAS,75,https://github.com/Define2017/ZPDYNMAS,2020-11-27T13:49:22Z
ABAP-Hismayilov,75,https://github.com/hismayilov/ABAP-Hismayilov,2015-10-26T14:47:17Z
20ZDTE_EC,75,https://github.com/OrangelT/20ZDTE_EC,2025-07-18T18:02:37Z
ac-werfen,75,https://github.com/Gheorghe-Valer-Scurtu/ac-werfen,2024-10-07T14:59:34Z
ABAP-HTML-eMail,75,https://github.com/vidyadharg/ABAP-HTML-eMail,2021-12-27T10:17:03Z
ABAP,75,https://github.com/vladkirov/ABAP,2021-09-30T12:26:55Z
CodeSnippets,75,https://github.com/jocompto/CodeSnippets,2017-03-31T20:28:18Z
epm-websockets,75,https://github.com/serban-petrescu/epm-websockets,2018-09-04T12:48:08Z
SAP,75,https://github.com/copy-ninja/SAP,2016-02-08T20:56:07Z
ONETALENTBERKAY23,75,https://github.com/berkayumutklnc/ONETALENTBERKAY23,2023-07-11T21:24:43Z
CNN_CUS,75,https://github.com/krittine/CNN_CUS,2024-04-12T12:54:17Z
Writing-Testable-Code-For-ABAP,74,https://github.com/andresj6/Writing-Testable-Code-For-ABAP,2025-05-10T09:56:37Z
YDK_TRANSFER,74,https://github.com/DKiyanov/YDK_TRANSFER,2020-04-26T15:17:46Z
gr5_vgr,74,https://github.com/karldermarx/gr5_vgr,2023-03-13T09:57:25Z
DescomplicandoLinguagens,74,https://github.com/GabrielDiasFaria/DescomplicandoLinguagens,2022-12-28T16:07:38Z
sap_iot_abap,74,https://github.com/bdelangh/sap_iot_abap,2019-05-30T13:18:19Z
abap-tips,74,https://github.com/fareez-ahamed/abap-tips,2018-08-15T06:43:40Z
zrss,74,https://github.com/peterlangner/zrss,2015-03-27T13:22:13Z
securefactsheet,74,https://github.com/harshsharma1506/securefactsheet,2024-09-20T09:23:56Z
abapgit_workflow,74,https://github.com/katrin1989/abapgit_workflow,2020-03-15T09:40:26Z
llm_client_tests,74,https://github.com/abap-ai/llm_client_tests,2024-12-29T12:29:05Z
KPIBM,74,https://github.com/pmeleven/KPIBM,2021-11-03T23:58:44Z
zzwms,74,https://github.com/tonyyang2024/zzwms,2024-11-13T02:55:32Z
ABAP_PROJECTS,74,https://github.com/Kennyor13/ABAP_PROJECTS,2021-08-13T09:39:52Z
